"CRN","Title","Days","Time","Students","Date","Location"
"42305","Thesis II","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42394","Thesis II","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"40730","Elementary Statistics","TR","04:35 pm-06:20 pm","29","08/23-12/15","LS 209"
"40731","Elementary Statistics","MWF","10:30 am-11:35 am","17","08/23-12/15","LM 152"
"40732","Elementary Statistics","MWF","01:00 pm-02:05 pm","10","08/23-12/15","LS 103"
"40734","Elementary Statistics","TR","09:55 am-11:40 am","26","08/23-12/15","LS 210"
"40735","Elementary Statistics","TR","12:45 pm-02:30 pm","10","08/23-12/15","LM 152"
"40736","Elementary Statistics","TR","02:40 pm-04:25 pm","19","08/23-12/15","LS 209"
"40737","Biostatistics","TR","04:35 pm-06:20 pm","14","08/23-12/15","CO 418"
"40738","Biostatistics","TR","02:40 pm-04:25 pm","35","08/23-12/15","HR 430"
"40739","Algebra for Business &amp; Science","MW","04:45 pm-05:35 pm","7","08/23-12/15","LS 210"
"40740","Mathematics for Educators","TR","02:40 pm-04:25 pm","2","08/23-12/15","LM 141B"
"40741","Business Statistics","MWF","09:15 am-10:20 am","7","08/23-12/15","HR 430"
"40742","Business Statistics","MWF","10:30 am-11:35 am","6","08/23-12/15","HR 430"
"40743","Business Statistics","MWF","02:15 pm-03:20 pm","3","08/23-12/15","HR 435"
"40744","Business Statistics","MWF","01:00 pm-02:05 pm","11","08/23-12/15","HR 435"
"40745","Business Statistics","MW","06:30 pm-08:15 pm","2","08/23-12/15","HR G56"
"40746","Business Statistics","TR","02:40 pm-04:25 pm","5","08/23-12/15","KA 111"
"40747","Business Statistics","TR","04:35 pm-06:20 pm","18","08/23-12/15","LS 210"
"40748","Precalculus","MWF","09:15 am-10:20 am","2","08/23-12/15","HR 435"
"40749","Precalculus","MWF","10:30 am-11:35 am","5","08/23-12/15","HR 435"
"40750","Precalculus","TR","02:40 pm-04:25 pm","3","08/23-12/15","LM 241B"
"40751","Calculus and Analytic Geometry I","MWF","09:15 am-10:20 am","9","08/23-12/15","LS 210"
"40752","Calculus and Analytic Geometry I","MWF","10:30 am-11:35 am","23","08/23-12/15","LS 210"
"40753","Calculus and Analytic Geometry I","MWF","11:45 am-12:50 pm","8","08/23-12/15","LS 209"
"40754","Calculus and Analytic Geometry I","TR","12:45 pm-02:30 pm","6","08/23-12/15","LS 210"
"40755","Calculus and Analytic Geometry I","TR","02:40 pm-04:25 pm","7","08/23-12/15","LS 210"
"40756","Calculus and Analytic Geometry II","MWF","10:30 am-11:35 am","18","08/23-12/15","LM 141A"
"40757","Calculus and Analytic Geometry II","TR","12:45 pm-02:30 pm","22","08/23-12/15","LS 209"
"40758","Discrete Mathematics","MWF","11:45 am-12:50 pm","32","08/23-12/15","HR 435"
"40759","Discrete Mathematics","MWF","02:15 pm-03:20 pm","27","08/23-12/15","LS 103"
"40760","Linear Algebra &amp; Probability","TR","09:55 am-11:40 am","40","08/23-12/15","HR 430"
"40761","Calculus and Analytic Geometry III","TR","04:35 pm-06:20 pm","41","08/23-12/15","HR 136"
"40762","Elementary Linear Algebra","MWF","01:00 pm-02:05 pm","15","08/23-12/15","LS 210"
"40763","Differential Equations","TR","02:40 pm-04:25 pm","11","08/23-12/15","HR 136"
"40764","Math Colloquium","W","03:30 pm-04:35 pm","16","08/23-12/15","CO 106"
"42336","Probability &amp; Statistics","TR","09:55 am-11:40 am","18","08/23-12/15","LS 209"
"40765","Probability with Applications","TR","12:45 pm-02:30 pm","22","08/23-12/15","KA 311"
"40766","Linear Regression","MWF","11:45 am-12:50 pm","15","08/23-12/15","ED 104"
"40767","Modern Algebra","MWF","10:30 am-11:35 am","15","08/23-12/15","LS 209"
"40768","Topology","TR","12:45 pm-02:30 pm","8","08/23-12/15","LS 303"
"42113","Discrete Math","MWF","01:00 pm-02:05 pm","1","08/23-12/15","HR 430"
"40774","Introduction to Media Studies","TR","12:45 pm-02:30 pm","14","08/23-12/15","LM 355"
"40775","Introduction to Media Studies","TR","02:40 pm-04:25 pm","4","08/23-12/15","LM 355"
"40776","Multi-Media Storytelling","MW","09:30 am-11:35 am","14","08/23-12/15","CO G13"
"40778","Multi-Media Storytelling","T","06:45 pm-10:30 pm","4","08/23-12/15","CO G13"
"40779","Intro to Film Studies","M","06:30 pm-10:30 pm","40","08/23-12/15","CO 106"
"40780","Intro to Film Studies","T","06:30 pm-10:30 pm","35","08/23-12/15","CO 106"
"40781","Civic Media","MWF","02:15 pm-03:20 pm","14","08/23-12/15","LM 241A"
"40782","Media History","TR","02:40 pm-04:25 pm","20","08/23-12/15","ED 110"
"40783","Audio Production","TR","12:45 pm-02:30 pm","10","08/23-12/15","CO G13"
"40784","Audio Production","TR","02:40 pm-04:25 pm","2","08/23-12/15","CO G13"
"40785","Video Production","TR","09:45 am-11:45 am","14","08/23-12/15","CO G13"
"40787","Journalism I: Reporting","TR","04:35 pm-06:20 pm","8","08/23-12/15","LM 352"
"40788","Communication for Change","MWF","10:30 am-11:35 am","16","08/23-12/15","LM 346B"
"40789","Media Theory &amp; Criticism","MWF","09:15 am-10:20 am","12","08/23-12/15","LM 346B"
"40790","Media Research","MWF","02:15 pm-03:20 pm","16","08/23-12/15","LM 345"
"40792","Media Production III: Scriptwriting","T","06:45 pm-10:30 pm","14","08/23-12/15","ED 102"
"40793","Media Production III: Narrative Fiction/Film Production","TR","04:35 pm-06:35 pm","14","08/23-12/15","CO G13"
"40794","MP III: Motion Graphics","M","06:30 pm-10:30 pm","9","08/23-12/15","CO G13"
"40795","Black Cinema","MW","04:45 pm-06:25 pm","9","08/23-12/15","ED 101"
"40796","SpTp: Globalization and Music","TR","09:55 am-11:40 am","14","08/23-12/15","LM 346B"
"41183","SpTp: Environmental Journalism","TR","02:40 pm-04:25 pm","12","08/23-12/15","LM 352"
"40797","Media Workshop","T","06:45 pm-10:45 pm","10","08/23-12/15","LM 241B"
"40798","Race, Ethnicity, &amp; Media","MW","01:00 pm-02:45 pm","12","08/23-12/15","LM 358"
"40799","American Journalism Ethics","TR","12:45 pm-02:30 pm","5","08/23-12/15","LM 352"
"40769","Intro to Migration Studies","M","06:30 pm-09:30 pm","0","08/23-12/15","LM 241B"
"40770","Research Methods","T","06:30 pm-09:30 pm","0","08/23-12/15","LM 141B"
"40771","Immigration Policy &amp; Politics","R","06:30 pm-09:30 pm","13","08/23-12/15","MA 226"
"40772","Research Seminar I","W","06:30 pm-08:15 pm","0","08/23-12/15","LM 365"
"40773","Research Seminar III","<abbr title=""To Be Announced"">TBA</abbr>","24","12","<abbr title=""To Be Announced"">TBA</abbr>","In-Person Modality and Tuition (Liberal Arts)"
"42259","SpTp: Anthro of Migration","M","06:30 pm-09:30 pm","6","08/23-12/15","CO 417"
"42129","Introduction to the Army and Critical Thinking","TR","06:00 am-07:30 am","1","08/23-12/15","TBA TBA"
"42130","Leadership and Decision Making","TR","06:00 am-07:30 am","12","08/23-12/15","TBA TBA"
"42131","United States Military History","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","7","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42132"," Training Management and the Warfighting Functions","TR","06:00 am-07:30 am","14","08/23-12/15","TBA TBA"
"42133","Directed Study","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42134","The Army Officer","TR","06:00 am-07:30 am","8","08/23-12/15","TBA TBA"
"41140","Museum Studies: History/Theory","T","12:45 pm-04:25 pm","3","08/23-12/15","MA 228"
"41142","Collections Mgmt/Preservation","R","08:45 am-11:45 am","1","08/23-12/15","MA 228"
"41143","Collections Mgmt/Preservation","R","12:45 pm-04:25 pm","2","08/23-12/15","MA 228"
"41144","Curatorial Studies Practicum","T","08:45 am-11:45 am","8","08/23-12/15","MA 226"
"41145","Museums and the Law Practicum","T","08:45 am-11:45 am","5","08/23-12/15","MA 228"
"42111","Museum Studies Capstone","T","04:35 pm-06:20 pm","14","08/23-12/15","MA 226"
"40843","Intro to Music Theory","TR","02:40 pm-04:25 pm","12","08/23-12/15","LM 151"
"40844","Music Appreciation","TR","09:55 am-11:40 am","29","08/23-12/15","MA 122"
"40845","Music Appreciation","MWF","11:45 am-12:50 pm","19","08/23-12/15","LS 210"
"40846","USF University Choir","TR","04:35 pm-06:20 pm","10","08/23-12/15","LM 151"
"40847","Gospel Choir","M","04:45 pm-06:25 pm","5","08/23-12/15","ED 040"
"40848","ASUSF Voices","M","06:30 pm-09:15 pm","25","08/23-12/15","ED 040"
"40849","USF Liturgical Choir","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/23-12/15","TBA TBA"
"40850","Electric Sound Collective","M","04:45 pm-06:25 pm","3","08/23-12/15","LM 151"
"40851","Dons Marching Band","M","07:00 pm-09:00 pm","8","08/23-12/15","TBA TBA"
"40852","Jazz Band","T","04:35 pm-06:20 pm","5","08/23-12/15","ED 040"
"40853","Chamber Music","F","01:00 pm-03:20 pm","7","08/23-12/15","TBA TBA"
"40854","Rock Band","W","04:45 pm-06:25 pm","20","08/23-12/15","ED 040"
"40855","Voice Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA TBA"
"40856","Voice Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA TBA"
"40857","Voice Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA TBA"
"40858","Voice Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","TBA TBA"
"40859","Voice Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/15","TBA TBA"
"40860","Guitar Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","5","08/23-12/15","TBA TBA"
"40861","Guitar Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/15","TBA TBA"
"40862","Guitar Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","TBA TBA"
"42289","Bass Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/15","TBA TBA"
"40863","Piano Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA TBA"
"40864","Piano Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA TBA"
"40866","Violin and Viola Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/15","TBA TBA"
"40867","Cello Lessons","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA TBA"
"40868","FYS: Opera in San Francisco","TR","12:45 pm-02:30 pm","0","08/23-12/15","MA 122"
"40869","Studies in Popular Music","MWF","11:45 am-12:50 pm","10","08/23-12/15","MA 122"
"40870","Music of the Americas","MWF","10:30 am-11:35 am","3","08/23-12/15","LM 352"
"40871","Survey of African Music","MW","04:45 pm-06:25 pm","5","08/23-12/15","MA 122"
"40872","Theory II:Creating Soundscapes","W","04:45 pm-06:25 pm","3","08/23-12/15","LM 151"
"40873","Workshop in Music Production","W","06:30 pm-08:30 pm","2","08/23-12/15","LM 151"
"42027","Nonprofit Ethical Leadership","M","06:00 pm-09:10 pm","0","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42028","Nonprofit Strategic Governance","T","06:00 pm-09:10 pm","0","08/23-12/07","SFH 453"
"42045","Nonprofit Marketing &amp; Communication","W","06:00 pm-09:10 pm","9","08/23-12/07","SFH 453"
"42043","Nonprofit Management: People, Programs &amp; Policies","R","06:00 pm-09:10 pm","0","08/23-12/07","SFH 155"
"41544","Nursing in the Jesuit Tradition I","T","08:00 am-09:40 am","20","08/30-08/30","CO 413"
"41547","Nursing in the Jesuit Tradition I","T","09:55 am-11:35 am","14","08/23-08/23","MH LL4"
"41549","Nursing in the Jesuit Tradition I","T","01:00 pm-02:40 pm","19","08/23-08/23","ST 106"
"41550","Introduction to Professional Nursing Practice","T","08:00 am-09:40 am","34","08/23-08/23","CO 313"
"41551","Introduction to Professional Nursing Practice","T","01:00 pm-02:40 pm","19","08/30-08/30","ST 106"
"41552","Applied Pathophysiology and Pharmacology I","T","08:00 am-10:45 am","37","08/23-12/15","KA 311"
"41553","Applied Pathophysiology and Pharmacology I","F","12:45 pm-03:30 pm","40","08/23-12/15","KA 163"
"41554","Applied Pathophysiology and Pharmacology I","F","07:30 am-10:20 am","37","08/23-12/15","KA 311"
"41555","Applied Pathophysiology and Pharmacology I","F","07:30 am-10:20 am","0","08/23-12/15","MA 228"
"41556","Applied Pathophysiology and Pharmacology I","T","09:00 am-11:45 am","19","08/23-12/15","ST 105"
"41557","Essentials of Pharmacology: Principles and Concepts","T","12:45 pm-02:30 pm","39","08/23-12/15","CO 315"
"41558","Essentials of Pharmacology: Principles and Concepts","R","12:45 pm-02:30 pm","38","08/23-12/15","CO 417"
"41559","Essentials of Pharmacology: Principles and Concepts","R","09:55 am-11:35 am","37","08/23-12/15","CO 316"
"41560","Essentials of Pharmacology: Principles and Concepts","R","09:00 am-10:40 am","19","08/23-12/15","ST 105"
"41561","Applied Assessment and Nursing Fundamentals I: Health and Wellness","M","07:55 am-11:35 am","40","08/23-12/15","CO 312"
"41562","Applied Assessment and Nursing Fundamentals I: Health and Wellness","W","11:45 am-03:25 pm","37","08/23-12/15","CO 312"
"41563","Applied Assessment and Nursing Fundamentals I: Health and Wellness","F","11:45 am-03:25 pm","37","08/23-12/15","CO 317"
"41564","Applied Assessment and Nursing Fundamentals I: Health and Wellness","R","12:00 pm-03:40 pm","19","08/23-12/15","ST 105"
"41608","Clinical Lab I: Applied Assessment in Health and Wellness","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","9","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41609","Clinical Lab I: Applied Assessment in Health and Wellness","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41610","Clinical Lab I: Applied Assessment in Health and Wellness","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41611","Clinical Lab I: Applied Assessment in Health and Wellness","<abbr title=""To Be Announced"">TBA</abbr>","9","0","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing"
"41612","Clinical Lab I: Applied Assessment in Health and Wellness","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41613","Clinical Lab I: Applied Assessment in Health and Wellness","<abbr title=""To Be Announced"">TBA</abbr>","9","0","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing"
"41614","Clinical Lab I: Applied Assessment in Health and Wellness","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","9","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41615","Clinical Lab I: Applied Assessment in Health and Wellness","<abbr title=""To Be Announced"">TBA</abbr>","9","0","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing"
"41616","Clinical Lab I: Applied Assessment in Health and Wellness","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","9","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41617","Clinical Lab I: Applied Assessment in Health and Wellness","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","10","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41618","Clinical Lab I: Applied Assessment in Health and Wellness","<abbr title=""To Be Announced"">TBA</abbr>","10","0","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing"
"41619","Clinical Lab I: Applied Assessment in Health and Wellness","<abbr title=""To Be Announced"">TBA</abbr>","10","0","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing"
"41622","Clinical Lab I: Applied Assessment in Health and Wellness","F","<abbr title=""To Be Announced"">TBA</abbr>","9","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41565","Nutrition","T","09:55 am-11:40 am","31","08/23-12/15","MH LL6"
"41566","Nutrition","R","10:25 am-12:10 pm","40","08/23-12/15","LM 355"
"41567","Nutrition","T","12:45 pm-02:30 pm","38","08/23-12/15","CO 314"
"41568","Applied Pathophysiology and Pharmacology II","W","07:30 am-10:20 am","39","08/23-12/15","CO 313"
"41569","Applied Pathophysiology and Pharmacology II","W","01:00 pm-03:45 pm","32","08/23-12/15","MH LL5"
"41570","Applied Pathophysiology and Pharmacology II","R","12:45 pm-03:30 pm","38","08/23-12/15","CO 312"
"41571","Applied Assessment &amp; Nursing Fundamentals II: Alterations in Health &amp; Illness","T","08:00 am-11:40 am","38","08/23-12/15","CO 314"
"41572","Applied Assessment &amp; Nursing Fundamentals II: Alterations in Health &amp; Illness","T","12:45 pm-04:25 pm","31","08/23-12/15","CO 316"
"41573","Applied Assessment &amp; Nursing Fundamentals II: Alterations in Health &amp; Illness","R","12:45 pm-04:25 pm","40","08/23-12/15","CO 316"
"41623","Clinical Lab II: Alterations in Health and Illness","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41624","Clinical Lab II: Alterations in Health and Illness","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41625","Clinical Lab II: Alterations in Health and Illness","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41626","Clinical Lab II: Alterations in Health and Illness","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41627","Clinical Lab II: Alterations in Health and Illness","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41628","Clinical Lab II: Alterations in Health and Illness","<abbr title=""To Be Announced"">TBA</abbr>","7","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41629","Clinical Lab II: Alterations in Health and Illness","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41630","Clinical Lab II: Alterations in Health and Illness","<abbr title=""To Be Announced"">TBA</abbr>","8","1","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41631","Clinical Lab II: Alterations in Health and Illness","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41632","Clinical Lab II: Alterations in Health and Illness","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41633","Clinical Lab II: Alterations in Health and Illness","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41634","Clinical Lab II: Alterations in Health and Illness","W","07:00 am-04:30 pm","7","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41635","Clinical Lab II: Alterations in Health and Illness","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41636","Clinical Lab II: Alterations in Health and Illness","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","&nbsp;"
"41574","Community and Mental Health Nursing","M","07:55 am-11:35 am","35","08/23-12/15","CO 316"
"41575","Community and Mental Health Nursing","W","07:55 am-11:35 am","36","08/23-12/15","CO 316"
"41576","Community and Mental Health Nursing","F","07:55 am-11:35 am","44","08/23-12/15","CO 316"
"41577","Community and Mental Health Nursing","T","08:00 am-11:40 am","22","08/23-12/15","ST 106"
"41578","Healthcare Systems I: Nursing Leadership Within Complex Adaptive Systems","M","11:50 am-01:35 pm","43","08/23-12/15","CO 418"
"41579","Healthcare Systems I: Nursing Leadership Within Complex Adaptive Systems","M","01:45 pm-03:30 pm","45","08/23-12/15","CO 312"
"41580","Healthcare Systems I: Nursing Leadership Within Complex Adaptive Systems","F","11:50 am-01:35 pm","26","08/23-12/15","CO 418"
"41581","Healthcare Systems I: Nursing Leadership Within Complex Adaptive Systems","R","09:00 am-10:40 am","22","08/23-12/15","ST 104"
"41582","Evidence-Based Inquiry and Informatics","M","07:55 am-11:35 am","43","08/23-12/15","CO 315"
"41583","Evidence-Based Inquiry and Informatics","W","07:55 am-11:35 am","37","08/23-12/15","CO 315"
"41584","Evidence-Based Inquiry and Informatics","F","07:55 am-11:35 am","35","08/23-12/15","CO 315"
"41585","Evidence-Based Inquiry and Informatics","R","12:00 pm-03:40 pm","22","08/23-12/15","ST 104"
"41637","Clinical Lab III: Community and Mental Health Nursing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","7","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41638","Clinical Lab III: Community and Mental Health Nursing","<abbr title=""To Be Announced"">TBA</abbr>","7","0","<abbr title=""To Be Announced"">TBA</abbr>","Core CD Cultural Diversity and Core CEL Comm-Engaged Learning and Clinical Sites for Nursing"
"41639","Clinical Lab III: Community and Mental Health Nursing","T","07:00 am-04:30 pm","8","08/23-12/15","HSFGH "
"41640","Clinical Lab III: Community and Mental Health Nursing","F","07:00 am-04:30 pm","5","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41641","Clinical Lab III: Community and Mental Health Nursing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41642","Clinical Lab III: Community and Mental Health Nursing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41643","Clinical Lab III: Community and Mental Health Nursing","<abbr title=""To Be Announced"">TBA</abbr>","8","1","<abbr title=""To Be Announced"">TBA</abbr>","Core CD Cultural Diversity and Core CEL Comm-Engaged Learning and Clinical Sites for Nursing"
"41644","Clinical Lab III: Community and Mental Health Nursing","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","Core CD Cultural Diversity and Core CEL Comm-Engaged Learning and Clinical Sites for Nursing"
"41645","Clinical Lab III: Community and Mental Health Nursing","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","Core CD Cultural Diversity and Core CEL Comm-Engaged Learning and Clinical Sites for Nursing"
"41646","Clinical Lab III: Community and Mental Health Nursing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41647","Clinical Lab III: Community and Mental Health Nursing","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","Core CD Cultural Diversity and Core CEL Comm-Engaged Learning and Clinical Sites for Nursing"
"41648","Clinical Lab III: Community and Mental Health Nursing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41649","Clinical Lab III: Community and Mental Health Nursing","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","Core CD Cultural Diversity and Core CEL Comm-Engaged Learning and Clinical Sites for Nursing"
"41650","Clinical Lab III: Community and Mental Health Nursing","<abbr title=""To Be Announced"">TBA</abbr>","8","5","<abbr title=""To Be Announced"">TBA</abbr>","Core CD Cultural Diversity and Core CEL Comm-Engaged Learning and Clinical Sites for Nursing"
"42186","Clinical Lab III: Community and Mental Health Nursing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42236","Clinical Lab III: Community and Mental Health Nursing","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","Core CD Cultural Diversity and Core CEL Comm-Engaged Learning and Clinical Sites for Nursing"
"41651","Clinical Lab III: Community and Mental Health Nursing","WF","<abbr title=""To Be Announced"">TBA</abbr>","6","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42215","Clinical Lab III: Community and Mental Health Nursing","WF","<abbr title=""To Be Announced"">TBA</abbr>","16","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41587","Medical-Surgical Nursing I: Management of Comprehensive Adult Patient Care","R","08:00 am-11:40 am","32","08/23-12/15","CO 317"
"41588","Medical-Surgical Nursing I: Management of Comprehensive Adult Patient Care","F","08:00 am-11:40 am","32","08/23-12/15","CO 317"
"41586","Medical-Surgical Nursing I: Management of Comprehensive Adult Patient Care","F","01:00 pm-04:40 pm","37","08/23-12/15","CO 417"
"41589","Medical-Surgical Nursing I: Management of Comprehensive Adult Patient Care","R","12:00 pm-03:45 pm","21","08/23-12/15","ST 106"
"42179","Healthcare Systems II: Management in Complex Clinical Systems","M","08:00 am-09:40 am","40","08/23-12/15","CO 317"
"41590","Healthcare Systems II: Management in Complex Clinical Systems","M","11:50 am-01:35 pm","32","08/23-12/15","CO 315"
"41591","Healthcare Systems II: Management in Complex Clinical Systems","M","04:35 pm-06:25 pm","29","08/23-12/15","CO 317"
"41592","Healthcare Systems II: Management in Complex Clinical Systems","R","09:00 am-10:50 am","21","08/23-12/15","ST 106"
"41652","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41653","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41654","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41655","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing"
"41656","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","HKSR "
"41657","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41658","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","<abbr title=""To Be Announced"">TBA</abbr>","8","0","<abbr title=""To Be Announced"">TBA</abbr>","Clinical Sites for Nursing"
"41659","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"41660","Clinical Lab IV: Adult Medical-Surgical Nursing - Management of Comprehensive Adult Patient Care","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
